,event_type,img_id,loc_left,loc_top,time
9998,mouseout,img_6F,120px,1358.27px,1634202811.224
9999,mouseover,img_6F,120px,1358.27px,1634202811.224
11001,mouseout,img_6F,120px,1358.27px,1634202811.224
8996,mouseout,img_6F,120px,1358.27px,1634202811.224
8997,mouseover,img_6F,120px,1358.27px,1634202811.224
11003,mouseover,img_6F,120px,1358.27px,1634202811.238
11004,mouseout,img_6F,120px,1358.27px,1634202811.238
10000,mouseover,img_6F,120px,1358.27px,1634202811.238
10001,mouseout,img_6F,120px,1358.27px,1634202811.238
8999,mouseout,img_6F,120px,1358.27px,1634202811.238
8998,mouseover,img_6F,120px,1358.27px,1634202811.238
7997,mouseover,img_6F,120px,1358.27px,1634202811.238
7998,mouseout,img_6F,120px,1358.27px,1634202811.238
10002,mouseout,img_6F,121px,1341.27px,1634202811.24
11005,mouseout,img_6F,121px,1341.27px,1634202811.24
9000,mouseout,img_6F,121px,1341.27px,1634202811.24
7999,mouseout,img_6F,121px,1341.27px,1634202811.24
10003,mouseover,img_6F,121px,1341.27px,1634202811.241
11006,mouseover,img_6F,121px,1341.27px,1634202811.241
9001,mouseover,img_6F,121px,1341.27px,1634202811.241
8000,mouseover,img_6F,121px,1341.27px,1634202811.241
8005,mouseout,img_6F,121px,1341.27px,1634202811.254
9006,mouseout,img_6F,121px,1341.27px,1634202811.254
10008,mouseout,img_6F,121px,1341.27px,1634202811.254
11011,mouseout,img_6F,121px,1341.27px,1634202811.254
10004,mouseover,img_6F,121px,1341.27px,1634202811.256
8001,mouseover,img_6F,121px,1341.27px,1634202811.256
11007,mouseover,img_6F,121px,1341.27px,1634202811.256
9002,mouseover,img_6F,121px,1341.27px,1634202811.256
11009,mouseout,img_6F,121px,1322.27px,1634202811.257
10006,mouseout,img_6F,121px,1322.27px,1634202811.257
8003,mouseout,img_6F,121px,1322.27px,1634202811.257
9004,mouseout,img_6F,121px,1322.27px,1634202811.257
10007,mouseover,img_6F,121px,1322.27px,1634202811.258
8004,mouseover,img_6F,121px,1322.27px,1634202811.258
11010,mouseover,img_6F,121px,1322.27px,1634202811.258
9005,mouseover,img_6F,121px,1322.27px,1634202811.258
10005,mouseout,img_6F,121px,1322.27px,1634202811.271
11008,mouseout,img_6F,121px,1322.27px,1634202811.271
11012,mouseover,img_6F,121px,1322.27px,1634202811.271
10009,mouseover,img_6F,121px,1322.27px,1634202811.271
9007,mouseover,img_6F,121px,1322.27px,1634202811.271
8002,mouseout,img_6F,121px,1322.27px,1634202811.271
8006,mouseover,img_6F,121px,1322.27px,1634202811.271
9003,mouseout,img_6F,121px,1322.27px,1634202811.271
8007,mouseout,img_6F,121px,1306.27px,1634202811.273
8008,mouseover,img_6F,121px,1306.27px,1634202811.273
11014,mouseover,img_6F,121px,1306.27px,1634202811.273
10011,mouseover,img_6F,121px,1306.27px,1634202811.273
9009,mouseover,img_6F,121px,1306.27px,1634202811.273
9008,mouseout,img_6F,121px,1306.27px,1634202811.273
10010,mouseout,img_6F,121px,1306.27px,1634202811.273
11013,mouseout,img_6F,121px,1306.27px,1634202811.273
8009,mouseout,img_6F,121px,1306.27px,1634202811.288
11016,mouseover,img_6F,121px,1306.27px,1634202811.288
11015,mouseout,img_6F,121px,1306.27px,1634202811.288
8010,mouseover,img_6F,121px,1306.27px,1634202811.288
9011,mouseover,img_6F,121px,1306.27px,1634202811.288
10012,mouseout,img_6F,121px,1306.27px,1634202811.288
10013,mouseover,img_6F,121px,1306.27px,1634202811.288
9010,mouseout,img_6F,121px,1306.27px,1634202811.288
9012,mouseout,img_6F,121px,1290.27px,1634202811.289
11017,mouseout,img_6F,121px,1290.27px,1634202811.289
10014,mouseout,img_6F,121px,1290.27px,1634202811.289
8011,mouseout,img_6F,121px,1290.27px,1634202811.289
9013,mouseover,img_6F,121px,1290.27px,1634202811.29
11018,mouseover,img_6F,121px,1290.27px,1634202811.29
10015,mouseover,img_6F,121px,1290.27px,1634202811.29
8012,mouseover,img_6F,121px,1290.27px,1634202811.29
11019,mouseout,img_6F,121px,1290.27px,1634202811.304
8013,mouseout,img_6F,121px,1290.27px,1634202811.304
10016,mouseout,img_6F,121px,1290.27px,1634202811.304
9014,mouseout,img_6F,121px,1290.27px,1634202811.304
10017,mouseover,img_6F,121px,1290.27px,1634202811.305
9015,mouseover,img_6F,121px,1290.27px,1634202811.305
11020,mouseover,img_6F,121px,1290.27px,1634202811.305
8014,mouseover,img_6F,121px,1290.27px,1634202811.305
9017,mouseout,img_6F,119px,1279.27px,1634202811.306
8016,mouseout,img_6F,119px,1279.27px,1634202811.306
10019,mouseout,img_6F,119px,1279.27px,1634202811.306
11022,mouseout,img_6F,119px,1279.27px,1634202811.306
11021,mouseover,img_6F,119px,1279.27px,1634202811.307
10018,mouseover,img_6F,119px,1279.27px,1634202811.307
9016,mouseover,img_6F,119px,1279.27px,1634202811.307
8015,mouseover,img_6F,119px,1279.27px,1634202811.307
11023,mouseout,img_6F,119px,1279.27px,1634202811.321
10020,mouseout,img_6F,119px,1279.27px,1634202811.321
8017,mouseout,img_6F,119px,1279.27px,1634202811.321
9018,mouseout,img_6F,119px,1279.27px,1634202811.321
9019,mouseover,img_6F,119px,1279.27px,1634202811.322
10021,mouseover,img_6F,119px,1279.27px,1634202811.322
11024,mouseover,img_6F,119px,1279.27px,1634202811.322
8018,mouseover,img_6F,119px,1279.27px,1634202811.322
8020,mouseover,img_6F,118px,1270.27px,1634202811.324
8019,mouseout,img_6F,118px,1270.27px,1634202811.324
10023,mouseover,img_6F,118px,1270.27px,1634202811.324
9021,mouseover,img_6F,118px,1270.27px,1634202811.324
11025,mouseout,img_6F,118px,1270.27px,1634202811.324
11026,mouseover,img_6F,118px,1270.27px,1634202811.324
10022,mouseout,img_6F,118px,1270.27px,1634202811.324
9020,mouseout,img_6F,118px,1270.27px,1634202811.324
11028,mouseout,img_6F,114px,1254.27px,1634202811.388
10025,mouseout,img_6F,114px,1254.27px,1634202811.388
9023,mouseout,img_6F,114px,1254.27px,1634202811.388
8021,mouseover,img_6F,114px,1254.27px,1634202811.39
9022,mouseover,img_6F,114px,1254.27px,1634202811.39
11027,mouseover,img_6F,114px,1254.27px,1634202811.39
10024,mouseover,img_6F,114px,1254.27px,1634202811.39
10026,mouseout,img_6F,112px,1243.27px,1634202811.392
11029,mouseout,img_6F,112px,1243.27px,1634202811.392
11030,mouseover,img_6F,112px,1243.27px,1634202811.392
11032,mouseout,img_6F,107px,1204.27px,1634202813.053
11034,mouseover,img_6F,107px,1204.27px,1634202813.053
11031,mouseout,img_6F,97px,1190.27px,1634202813.055
11033,mouseover,img_6F,97px,1190.27px,1634202813.055
11036,mouseout,img_6F,97px,1190.27px,1634202813.069
11035,mouseover,img_6F,97px,1190.27px,1634202813.07
11038,mouseover,img_6F,91px,1181.27px,1634202813.071
11037,mouseout,img_6F,91px,1181.27px,1634202813.071
11039,mouseout,img_6F,91px,1181.27px,1634202813.086
11040,mouseover,img_6F,91px,1181.27px,1634202813.086
11041,mouseout,img_6F,83px,1171.27px,1634202813.088
11042,mouseover,img_6F,83px,1171.27px,1634202813.088
11043,drag-end-playground,img_6F,72px,1166.27px,1634202813.424
11045,mouseout,img_6F,72px,1166.27px,1634202813.486
11044,mouseover,img_6F,72px,1166.27px,1634202813.487
11047,mouseout,img_6F,72px,1166.27px,1634202813.519
11046,mouseover,img_6F,72px,1166.27px,1634202813.52
11048,mouseout,img_6F,72px,1166.27px,1634202813.586
11049,mouseover,img_6,301px,906.267px,1634202813.652
11050,drag-start-playground,img_6,301px,906.267px,1634202813.9
11051,drag-end-playground,img_6,301px,906.267px,1634202814.15
11052,mouseout,img_6,301px,906.267px,1634202814.269
11053,mouseover,img_6F,72px,1166.27px,1634202814.318
11054,mouseout,img_6F,72px,1166.27px,1634202814.385
11055,mouseover,img_5F,658px,1148.93px,1634202814.435
11057,mouseout,img_5F,658px,1148.93px,1634202814.468
11056,mouseover,img_5F,658px,1148.93px,1634202814.469
11058,mouseout,img_5F,658px,1148.93px,1634202814.485
11059,mouseover,img_5F,658px,1148.93px,1634202814.488
11060,mouseout,img_5F,658px,1148.93px,1634202814.502
11061,mouseover,img_5F,658px,1148.93px,1634202814.503
11063,mouseout,img_5F,658px,1148.93px,1634202814.551
11062,mouseover,img_5F,658px,1148.93px,1634202814.552
11065,mouseout,img_5F,658px,1148.93px,1634202814.663
11064,mouseover,img_5F,658px,1148.93px,1634202814.664
11066,mouseout,img_5F,658px,1148.93px,1634202814.678
11067,mouseover,img_5F,658px,1148.93px,1634202814.679
11069,mouseout,img_5F,658px,1148.93px,1634202814.701
11068,mouseover,img_5F,658px,1148.93px,1634202814.703
11070,drag-start-playground,img_5F,658px,1148.93px,1634202814.713
11072,mouseover,img_5F,658px,1148.93px,1634202814.719
11071,mouseout,img_5F,658px,1148.93px,1634202814.719
11073,mouseout,img_5F,547px,1152.27px,1634202814.734
11074,mouseover,img_5F,547px,1152.27px,1634202814.735
11077,mouseout,img_5F,571px,1185.27px,1634202814.967
11075,mouseover,img_5F,571px,1185.27px,1634202814.968
11076,mouseout,img_5F,573px,1203.27px,1634202814.97
11078,mouseover,img_5F,573px,1203.27px,1634202814.97
11080,mouseover,img_5F,573px,1203.27px,1634202814.984
11079,mouseout,img_5F,573px,1203.27px,1634202814.984
11081,mouseover,img_5F,577px,1224.27px,1634202814.986
11082,mouseout,img_5F,577px,1224.27px,1634202814.986
11083,mouseout,img_5F,577px,1224.27px,1634202815.001
11085,mouseover,img_5F,577px,1224.27px,1634202815.003
11084,mouseout,img_5F,581px,1247.27px,1634202815.007
11086,mouseover,img_5F,581px,1247.27px,1634202815.008
11088,mouseout,img_5F,581px,1247.27px,1634202815.018
11089,mouseover,img_5F,581px,1247.27px,1634202815.019
11087,mouseout,img_5F,589px,1270.27px,1634202815.021
11091,mouseover,img_5F,589px,1270.27px,1634202815.022
11090,mouseout,img_5F,589px,1270.27px,1634202815.034
11093,mouseover,img_5F,589px,1270.27px,1634202815.035
11092,mouseout,img_5F,593px,1290.27px,1634202815.036
11094,mouseover,img_5F,593px,1290.27px,1634202815.037
11095,mouseout,img_5F,593px,1290.27px,1634202815.051
11097,mouseover,img_5F,593px,1290.27px,1634202815.051
11096,mouseout,img_5F,598px,1313.27px,1634202815.053
11098,mouseover,img_5F,598px,1313.27px,1634202815.053
11099,mouseout,img_5F,598px,1313.27px,1634202815.068
11100,mouseover,img_5F,598px,1313.27px,1634202815.068
11101,mouseover,img_5F,605px,1332.27px,1634202815.071
11102,mouseout,img_5F,605px,1332.27px,1634202815.071
11104,mouseout,img_5F,605px,1332.27px,1634202815.084
11103,mouseover,img_5F,605px,1332.27px,1634202815.085
11105,mouseout,img_5F,609px,1361.27px,1634202815.086
11106,mouseover,img_5F,609px,1361.27px,1634202815.087
